segment,gait,direction,surface,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,hiphike_swing,hiphike_stance,horse_name,measurement,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
4,"walk","right","soft",1.2794,64.192,0.83,0.845,0.8,0.81,0.44,0.445,0.47,0.455,180.3028,192.0302,139.5756,136.8247,65.4832,65.3772,62.3782,63.5294,,,,,,,-0.32,-25.0122,-0.32,-25.0122,0.32,24.9513,0.295,23.1373,80.5366,71.2502,61.2326,57.8739,13.0007,10.4736,22.6682,13.9408,35.4785,27.7497,31.1398,27.0146,-45.058,-43.5005,-30.0927,-30.8592,0.0109,0.8816,12.2335,2.528,-12.9897,-9.592,-10.4346,-11.4129,,,-36.8654,-3.6254,-0.3621,11.286,10.8548,-0.5948,-17.3216,-9.6365,-0.1265,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2731,63.4166,0.84,0.825,0.78,0.785,0.435,0.45,0.495,0.475,198.0097,184.3469,140.6637,134.5549,64.3678,65.0888,61.6601,62.5498,,,,,,,-0.36,-28.2769,-0.34,-26.7059,0.29,22.9249,0.305,24.3028,77.4568,76.6886,57.8049,59.2413,15.4485,11.4054,15.4985,14.6132,32.4086,34.3241,26.325,27.664,-45.0481,-42.3645,-31.4799,-31.5773,1.6612,2.1401,7.2962,5.2003,-13.7873,-9.2653,-8.2023,-9.4129,,,25.8523,-21.1638,0.4431,-2.6974,5.8361,-0.0173,-11.7682,-14.2889,0.0399,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2406,62.9708,0.75,0.8,0.775,0.8,0.495,0.435,0.475,0.465,177.5227,193.6847,133.316,135.5551,61.2245,64.7773,61.753,64.1283,,,,,,,-0.32,-25.7935,-0.255,-20.5542,0.37,29.4821,0.315,25.2505,73.3158,76.9925,58.5937,59.0335,23.693,12.2412,18.0386,14.2583,30.7844,32.6775,26.0538,27.1502,-42.5314,-44.3149,-32.5399,-31.8833,2.87,2.6211,7.726,5.4719,-20.823,-9.6201,-10.3126,-8.7865,,,51.2239,30.2038,0.1723,-2.9295,9.5204,-0.2184,-23.1158,-3.5557,-0.2502,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2188,64.187,0.805,0.815,0.74,0.77,0.455,0.435,0.485,0.43,188.1674,206.2761,134.2876,151.78,65.0505,66.1258,61.5385,64.0333,,,,,,,-0.32,-26.2564,-0.28,-22.9744,0.315,26.1954,0.32,26.6112,79.9814,79.0417,61.4336,58.1894,14.5171,18.5409,12.684,15.3967,34.0906,35.3178,29.6529,27.7336,-45.8909,-43.724,-31.7807,-30.4558,2.0695,6.3213,5.8676,4.8953,-12.4476,-12.2197,-6.8164,-10.5014,,,23.7077,17.6909,0.0543,2.83,9.1516,-0.2672,-22.917,-16.5466,-0.0892,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.1962,63.5384,0.755,0.77,0.755,0.76,0.41,0.4,0.44,0.435,205.4913,217.0026,145.4526,148.2129,63.3124,64.9789,62.3967,63.4656,,,,,,,-0.265,-22.1526,-0.27,-22.5705,0.35,28.9256,0.33,27.5574,78.6149,73.3266,59.6345,59.6863,19.2885,10.9937,22.7163,15.4127,34.1643,32.5573,26.3228,28.2799,-44.4506,-40.7693,-33.3117,-31.4064,1.3826,0.2985,9.3564,4.4281,-17.9059,-10.6953,-13.3599,-10.9846,,,43.1479,8.8585,0.2668,2.5539,11.9594,-0.6164,-21.0097,-3.85,-0.2055,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2544,64.042,0.775,0.86,0.76,0.82,0.465,0.43,0.47,0.44,195.4821,198.1805,140.8466,150.5417,63.1365,66.9261,61.5385,64.5669,,,,,,,-0.275,-21.9233,-0.25,-19.9302,0.345,27.9352,0.33,25.9843,74.8856,74.3775,59.9239,57.6853,22.5087,14.2151,19.6731,12.6862,31.9028,32.8354,29.2946,27.1275,-42.9828,-41.5422,-30.6293,-30.5577,3.5861,4.8186,9.2342,1.9373,-18.9226,-9.3964,-10.4389,-10.7489,,,23.458,13.5738,0.098,0.6703,12.9277,-0.3898,-10.4891,-9.3024,-0.0166,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2787,64.8101,0.85,0.85,0.785,0.83,0.44,0.42,0.48,0.46,189.7398,191.3179,143.0133,139.8252,65.2591,67.1937,61.6896,65.098,,,,,,,-0.315,-24.6334,-0.315,-24.6334,0.32,25.1473,0.33,25.8824,76.9669,75.8448,57.0394,55.0401,14.6328,12.4119,16.4062,8.7486,33.7891,33.2058,26.8869,25.4543,-43.1778,-42.639,-30.1524,-29.5859,3.6695,3.2314,7.1366,1.3776,-10.9633,-9.1804,-9.2696,-7.371,,,-12.5738,1.7082,-0.1525,-1.5137,9.1786,-0.396,-17.495,-12.431,-0.0783,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2344,63.6072,0.77,0.82,0.775,0.775,0.465,0.41,0.495,0.43,181.7835,207.8403,132.5229,141.3058,62.0968,66.3968,61.753,64.1822,,,,,,,-0.315,-25.519,-0.26,-21.0633,0.355,28.2869,0.33,27.3292,73.2174,77.3566,59.0643,58.3102,20.9758,18.5436,17.9154,15.1841,30.9349,34.5097,28.6011,27.7259,-42.2825,-42.8469,-30.4632,-30.5843,1.8191,4.8881,8.2759,4.6884,-19.1567,-13.6555,-9.6395,-10.4956,,,5.0712,16.6583,-0.1176,-1.0055,16.9197,-0.4503,-19.3529,-10.3107,-0.1519,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7819,52.4466,0.455,0.445,0.34,0.405,0.365,0.33,0.39,0.355,265.9776,264.9004,204.4229,205.7242,55.3191,55.9748,46.7354,51.7572,,,0,0,0,0,-0.11,-14.0687,-0.03,-3.8369,,,,,75.7685,80.2482,56.8138,53.1708,29.8222,15.1199,20.6649,15.1955,22.6589,26.773,34.0083,25.1708,-53.1097,-53.4752,-22.8055,-28,5.7574,0.9444,8.5901,4.0628,-24.0648,-14.1756,-12.0748,-11.1327,,,5.5943,,-0.328,14.2566,-10.7078,,3.1581,8.9599,0.0769,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.8113,53.5831,0.47,0.46,0.4,0.41,0.37,0.37,0.385,0.4,248.1749,266.8366,185.1277,179.0412,57.3171,55.9271,50.3145,50.774,,,0,0,0,0,-0.02,-2.4653,-0.01,-1.2327,,,,,76.1945,79.924,58.4224,52.7911,26.2295,11.3544,17.7496,13.5543,24.9026,24.1709,27.9672,23.4195,-51.2919,-55.7532,-30.4552,-29.3716,6.9599,3.1376,4.2474,4.9805,-19.2696,-8.2168,-13.5023,-8.5737,,,4.9723,-16.451,-0.0625,1.3271,-6.0892,-0.0125,16.63,5.1941,0.2756,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.8012,52.4522,0.435,0.445,0.405,0.395,0.33,0.355,0.405,0.395,256.4308,269.566,172.0548,174.5158,55.9486,54.7692,49.0909,50,,,0,0,0,0,-0.01,-1.248,-0.015,-1.8721,,,,,77.1046,79.145,58.5779,50.221,33.7986,16.8455,15.9073,14.8243,25.5585,24.222,25.2925,22.8103,-51.546,-54.923,-33.2855,-27.4107,5.8404,4.2425,5.7395,6.7419,-27.9582,-12.603,-10.1677,-8.0824,,,10.6144,7.0214,0.4334,-3.7595,3.1572,-0.0157,17.1041,1.6089,0.2837,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7788,49.6135,0.425,0.4,0.34,0.38,0.355,0.38,0.435,0.395,259.9473,261.1842,170.7171,176.0231,54.8387,51.4469,43.4505,48.7179,,,0,0,0,0,-0.025,-3.2103,-0.015,-1.9262,,,,,77.1757,78.5568,57.83,48.3292,31.0797,15.383,16.7578,16.7836,25.696,27.744,32.359,22.3132,-51.4797,-50.8128,-25.4711,-26.0161,4.6937,3.4157,6.7478,5.9964,-26.386,-11.9672,-10.01,-10.7872,,,30.1934,,0.6509,-1.2527,-2.6339,-0.1194,10.3396,7.4451,0.2358,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7719,49.5525,0.435,0.4,0.325,0.37,0.345,0.375,0.45,0.405,264.1439,258.9446,163.9472,173.5255,55.5911,52.6316,41.9355,48.0519,,,0,0,0,0,-0.04,-5.1822,-0.03,-3.8866,,,,,78.9388,83.4837,57.7091,50.1975,34.5016,13.8047,15.2722,14.5563,24.8554,30.3851,31.6821,23.6858,-54.0834,-53.0987,-26.0271,-26.5117,3.8983,2.3632,5.6408,3.2609,-30.6032,-11.4415,-9.6314,-11.2954,,,20.5453,6.3582,0.2965,7.598,-11.2656,-0.0829,9.302,9.1282,0.2437,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7706,49.4678,0.405,0.43,0.32,0.37,0.35,0.345,0.45,0.395,271.5845,283.5657,160.2037,187.7728,52.5974,55.4839,41.4239,48.366,,,0,0,0,0,-0.07,-9.0835,-0.01,-1.2976,,,,,81.8574,82.8568,60.424,51.7707,29.6022,14.8796,17.6001,17.4126,27.9924,26.854,33.6992,23.779,-53.865,-56.0029,-26.7248,-27.9917,3.8966,2.9768,7.2803,4.5137,-25.7056,-11.9029,-10.3199,-12.8988,,,5.8876,-3.9698,0.1221,3.3236,-15.603,-0.1436,10.3464,10.4655,0.2345,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.755,48.4556,0.38,0.41,0.315,0.36,0.38,0.345,0.455,0.395,261.757,282.9029,165.3273,185.8794,50.4983,53.0744,42.5676,47.6821,,,0,0,0,0,-0.07,-9.2715,0.01,1.3245,,,,,84.1852,85.5734,57.076,53.1441,37.7395,18.1334,23.1989,15.6981,31.1773,29.6966,31.2643,26.656,-53.0079,-55.8768,-25.8117,-26.488,5.2762,3.3367,9.5922,2.7781,-32.4632,-14.7967,-13.6067,-12.9199,,,29.7464,-1.1457,0.425,-0.0538,-9.1319,-0.0947,16.1341,7.3245,0.236,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7675,49.0403,0.395,0.38,0.365,0.365,0.365,0.38,0.395,0.395,283.0187,278.0259,178.0589,187.9775,51.9737,49.6732,46.6454,47.8689,,,0,0,0.01,1.3029,0.01,1.3029,0,0,,,,,81.7237,83.2255,60.558,55.6756,31.886,19.538,21.0578,16.2745,28.1973,29.927,28.8169,25.56,-53.5263,-53.2985,-31.741,-30.1156,5.6471,2.9764,6.3679,2.7786,-26.2389,-16.5616,-14.69,-13.4959,,,28.79,0.3835,0.4028,6.4094,-5.4254,0.0608,13.4366,1.0838,0.1934,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7625,48.195,0.415,0.37,0.325,0.36,0.365,0.39,0.44,0.4,264.7394,266.8308,172.3554,183.8417,54.2484,48.366,42.4837,47.6821,,,0,0,0,0,-0.025,-3.2787,-0.005,-0.6557,,,,,84.6191,86.0785,59.8659,59.0374,26.1954,15.2036,15.9803,15.5123,29.7202,31.5281,31.668,29.76,-54.8989,-54.5504,-28.1979,-29.2774,4.6163,4.6941,4.6412,3.7255,-21.5791,-10.5094,-11.3391,-11.7869,,,24.723,-6.4226,0.2186,8.7999,-4.6139,0.0162,14.3396,3.4169,0.2161,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7481,47.629,0.405,0.35,0.31,0.36,0.335,0.4,0.44,0.39,277.0675,276.7594,168.1108,194.8082,54.3624,46.9799,41.3333,47.8405,,,0,0,0,0,-0.02,-2.6734,-0.005,-0.6683,,,,,82.1657,85.2185,60.2912,59.1503,34.6244,15.6279,17.6114,15.3502,27.6624,30.4375,32.5884,29.0337,-54.5034,-54.781,-27.7028,-30.1166,8.9077,4.8896,6.7471,3.2935,-25.7166,-10.7383,-10.8643,-12.0567,,,26.5868,-5.1738,0.4974,10.9237,-8.2772,0.066,12.8049,-0.6927,0.1418,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7525,48.3726,0.39,0.37,0.325,0.37,0.345,0.39,0.44,0.395,276.4948,276.5222,168.4707,191.0549,52,50,42.4837,49.0066,,,0,0,0,0,-0.03,-3.9867,-0.01,-1.3289,,,,,80.9341,87.4562,61.727,61.0884,36.1311,20.3119,19.6523,15.6951,25.6262,31.2882,33.1021,31.2827,-55.3079,-56.168,-28.6249,-29.8057,7.4929,4.5778,6.8907,4.5104,-28.6382,-15.7341,-12.7616,-11.1847,,,33.0793,12.2195,0.5479,12.6767,-3.1703,0.0122,7.6659,-0.4898,0.16,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7637,49.3207,0.41,0.4,0.305,0.395,0.375,0.35,0.44,0.375,270.3491,306.1478,178.4701,199.6283,52.7331,51.6129,41.6382,51.2987,,,0,0,0,0,-0.075,-9.82,0.01,1.3093,,,,,81.4681,89.865,59.8916,61.7491,35.7633,20.7985,24.2783,10.5917,25.5115,29.5295,35.4264,30.845,-55.9567,-60.3355,-24.4652,-30.9041,10.3788,4.9117,10.3101,-0.0829,-25.3845,-15.8868,-13.9682,-10.6745,,,10.6524,-2.8503,0.0124,12.3226,,-0.0931,15.3599,7.9737,0.2243,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.765,50.1602,0.405,0.375,0.36,0.395,0.36,0.4,0.415,0.375,277.2587,289.9461,180.5717,196.3457,52.7687,49.8339,46.9055,51.1327,,,0,0,0,0,0.005,0.6536,0.01,1.3072,,,,,82.3018,85.878,59.5374,59.7613,40.2936,16.0713,18.617,13.6928,26.1344,29.677,28.5518,27.5874,-56.1674,-56.201,-30.9856,-32.1739,10.2008,5.2054,5.7553,5.2885,-30.0928,-10.8659,-12.8617,-8.4043,,,-0.4134,-3.3438,-0.0346,6.7081,-15.4735,-0.1283,18.5303,-1.1862,0.2023,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7769,50.8398,0.405,0.41,0.38,0.385,0.365,0.355,0.4,0.38,287.5056,290.6017,178.7199,190.0596,52.4272,52.0635,49.1909,49.6774,,,0,0,0,0,-0.025,-3.218,0.005,0.6436,,,,,77.0576,83.9647,60.4743,58.8881,41.2242,27.53,24.8137,17.0709,21.6853,25.4662,30.3567,29.3701,-55.3723,-58.4985,-30.1176,-29.518,7.8482,5.7874,8.6954,7.1998,-33.376,-21.7426,-16.1183,-9.8711,,,-10.0312,-9.0787,-0.4147,14.8284,-10.4473,0.1129,13.2911,-2.5955,0.1388,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7775,49.0338,0.41,0.38,0.37,0.365,0.37,0.4,0.385,0.4,272.7713,288.8242,195.8707,188.086,52.5641,48.8746,46.9841,47.7124,,,0,0,0,0,0.02,2.5723,-0.005,-0.6431,,,,,78.1381,80.4831,58.6999,55.3068,37.6304,20.3274,17.3058,16.6653,24.3447,27.3064,26.857,25.2826,-53.7934,-53.1768,-31.8429,-30.0241,8.9081,6.9621,4.6781,6.8611,-28.7223,-13.3653,-12.6276,-9.8042,,,-7.2244,-15.1286,-0.1725,6.6945,-11.3524,-0.0513,10.0427,-3.3866,0.073,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.77,48.517,0.405,0.38,0.33,0.38,0.37,0.395,0.45,0.4,271.09,259.0544,163.0878,172.0118,52.2581,50,43.7086,48.1013,,,0,0,0,0,-0.025,-3.2468,0.01,1.2987,,,,,76.4949,82.6343,58.137,50.537,35.5941,20.1511,23.5498,18.5062,22.5061,28.0816,32.4347,22.4207,-53.9888,-54.5527,-25.7022,-28.1164,7.3304,2.8491,9.8705,6.7853,-28.2637,-17.302,-13.6793,-11.7209,,,17.3837,9.776,0.465,5.4491,-5.3325,0.0134,5.0779,-0.9338,0.1291,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7906,51.2189,0.42,0.435,0.385,0.38,0.37,0.365,0.4,0.42,262.2651,285.9362,179.3749,166.5244,53.1646,54.717,49.0446,47.9495,,,0,0,0,0,-0.01,-1.2648,-0.015,-1.8972,,,,,73.385,80.7833,56.7885,52.3489,35.9739,13.017,20.9325,13.6848,22.0125,24.8039,25.6298,24.513,-51.3725,-55.9794,-31.1587,-27.8359,7.4282,3.8104,5.7633,4.7756,-28.5457,-9.2066,-15.1692,-8.9091,,,19.2828,15.0606,0.4776,-2.1669,-10.3952,-0.1956,12.5759,10.4294,0.2903,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7713,50.396,0.39,0.425,0.38,0.36,0.37,0.355,0.4,0.405,249.7635,264.7109,169.9666,170.2035,50.8143,54.8387,48.7179,47.2131,,,0,0,0,0,-0.005,-0.6483,-0.01,-1.2966,,,,,76.6872,81.4071,60.3575,52.5581,40.4595,17.4551,20.1948,22.5368,21.6112,26.0725,28.6958,19.5091,-55.076,-55.3346,-31.6616,-33.049,10.9765,7.279,8.5057,11.3834,-29.483,-10.1761,-11.6891,-11.1534,,,3.1085,10.5376,0.3344,-7.4008,-11.1526,,15.4187,13.0808,,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7731,49.0268,0.385,0.4,0.365,0.365,0.385,0.345,0.4,0.4,248.4696,282.9282,181.1643,174.326,50.8251,52.2876,46.3492,46.6454,,,0,0,0,0,-0.015,-1.9402,0.005,0.6467,,,,,71.7952,76.1207,59.4905,48.5207,37.5556,26.7264,22.6723,27.4918,23.8781,23.7153,28.1641,24.0826,-47.917,-52.4054,-31.3264,-24.438,6.5832,4.8657,9.0947,10.9924,-30.9724,-21.8607,-13.5776,-16.4994,,,17.4023,,0.3038,11.4899,-16.4886,0.0247,-0.3778,,0.0846,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7569,46.8808,0.4,0.38,0.315,0.325,0.36,0.385,0.445,0.435,247.4468,258.5735,171.8748,176.289,52.6316,49.6732,41.4474,43.771,,,0,0,0,0,-0.04,-5.2849,-0.05,-6.6061,,,,,78.9926,79.3249,58.5264,50.9023,35.6359,19.2141,18.6338,15.8713,27.7359,28.9125,30.8887,26.7805,-51.2568,-50.4123,-27.6377,-24.1218,6.5051,5.0422,6.7365,4.2233,-29.1308,-14.1718,-11.8973,-11.648,,,25.7519,-7.1093,0.4115,4.5473,-6.2684,-0.0736,8.8593,3.2512,0.1467,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.76,47.8304,0.4,0.38,0.315,0.36,0.36,0.385,0.445,0.4,256.9674,253.6461,158.8039,180.1529,52.1173,49.8361,42,47.3684,,,0,0,0,0,-0.035,-4.6053,-0.015,-1.9737,,,,,78.6516,82.4676,58.9846,53.0913,33.84,17.6955,23.2336,18.7439,26.5393,28.6561,32.5309,25.1963,-52.1123,-53.8114,-26.4536,-27.8951,6.4965,3.3656,10.5649,5.4855,-27.3435,-14.33,-12.6686,-13.2584,,,26.3685,0.7005,0.4024,9.4102,-10.8081,0.0373,6.794,5.0157,0.127,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.76,48.0546,0.37,0.38,0.34,0.37,0.375,0.38,0.425,0.4,245.4314,266.6115,176.3869,184.3844,49.4983,50.165,43.871,48.6842,,,0,0,0.01,1.3158,-0.015,-1.9737,0,0,,,,,82.7724,84.5517,58.6888,55.3715,32.225,18.5723,19.2687,11.9902,27.7056,29.2967,28.2131,26.7674,-55.0668,-55.255,-30.4758,-28.6042,5.6987,4.3658,7.1956,1.7661,-26.5263,-14.2065,-12.0731,-10.2241,,,20.2088,-0.6731,0.2228,11.2503,-9.3009,-0.0013,12.0232,4.1201,0.1685,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.74,47.5018,0.37,0.37,0.31,0.355,0.38,0.375,0.445,0.38,262.2192,272.8148,168.789,199.1188,50,50.5119,41.196,48.2993,,,0,0,0,0,-0.045,-6.0811,0,0,,,,,85.5028,88.2659,61.0126,56.1686,31.0143,13.5234,20.4025,13.7488,30.2028,29.9028,34.0248,26.6522,-55.2999,-58.3631,-26.9878,-29.5164,6.7626,3.7967,9.6217,1.6052,-24.2517,-9.7267,-10.7808,-12.1436,,,-4.1977,-5.5994,-0.1529,11.2263,-7.2206,0.0656,9.832,-5.5423,0.09,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7469,48.3458,0.385,0.395,0.3,0.365,0.36,0.35,0.44,0.38,272.1869,304.2378,180.1752,197.3914,51.3333,52.8428,40.5405,48.6667,,,0,0,0,0,-0.075,-10.0418,-0.005,-0.6695,,,,,80.6112,85.1806,61.1522,56.8278,37.4008,21.2396,20.1316,16.9846,26.7641,27.7506,35.2987,27.591,-53.8471,-57.43,-25.8535,-29.2368,6.3574,3.9967,10.328,4.7327,-31.0434,-17.2428,-9.8036,-12.2519,,,-3.2121,-6.2125,-0.3086,12.6785,-10.3255,-0.052,9.6384,-3.0667,0.0856,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7544,48.1771,0.395,0.385,0.31,0.365,0.37,0.355,0.44,0.39,266.3528,292.1572,182.012,196.9287,52.1452,50.3268,41.8919,48.3444,,,0,0,0.01,1.3256,-0.065,-8.6164,-0.005,-0.6628,,,,,85.0277,87.0221,58.2871,57.7754,29.9395,19.1176,29.6679,14.9448,28.4298,27.3949,33.9567,28.3501,-56.5979,-59.6272,-24.3304,-29.4253,6.3021,4.618,14.518,0.6335,-23.6374,-14.4996,-15.1499,-14.3113,,,9.3424,-16.6394,0.0361,11.5735,,-0.0427,19.345,0.5141,0.2198,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7556,47.6768,0.385,0.36,0.34,0.355,0.355,0.405,0.42,0.39,276.2124,274.2366,191.902,197.5432,51.6779,47.5248,44.0129,47.4916,,,0,0,0.02,2.6468,-0.005,-0.6617,-0.01,-1.3234,,,,,84.6994,88.0026,61.1885,58.1129,33.2698,15.8668,17.5155,16.2105,28.2327,31.2134,30.1347,27.3822,-56.4667,-56.7892,-31.0538,-30.7307,9.6736,4.3318,4.3896,4.7013,-23.5963,-11.535,-13.1259,-11.5092,,,13.6926,-2.8243,0.2186,2.3583,-6.7163,-0.0129,20.7666,-3.7124,0.1683,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7456,46.6086,0.375,0.355,0.305,0.355,0.365,0.39,0.445,0.395,272.0819,278.2033,175.9891,189.2704,50.1672,47.973,40.8027,47.4916,,,0,0,0.015,2.0117,-0.04,-5.3646,-0.01,-1.3412,,,,,78.5736,87.586,63.2233,58.1601,36.3147,24.7855,18.8917,19.6797,25.4261,30.8285,36.2567,27.0984,-53.1475,-56.7575,-26.9666,-31.0618,9.2286,7.0206,7.4742,8.2648,-27.0861,-17.7649,-11.4174,-11.4149,,,4.1524,-6.738,-0.1278,6.5335,-1.5449,0.0168,12.1276,-8.4238,0.1237,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7544,47.6547,0.395,0.37,0.3,0.375,0.38,0.38,0.44,0.39,252.3632,296.6385,186.4785,192.2795,51.634,49.1694,40.9556,48.8599,,,0,0,0,0,-0.05,-6.628,0,0,,,,,82.4742,87.6196,60.6244,59.2768,33.0954,21.2507,25.2321,16.4356,25.6766,28.436,36.6194,28.3843,-56.7975,-59.1836,-24.0049,-30.8925,8.0915,3.8149,11.1499,3.2386,-25.0039,-17.4358,-14.0822,-13.1971,,,6.3733,-10.6962,-0.0038,14.0306,-12.7373,0.0598,9.3934,3.3136,0.154,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7769,48.7714,0.405,0.38,0.35,0.38,0.36,0.385,0.425,0.395,271.7062,293.053,187.03,196.7953,52.2581,49.0323,44.4444,49.3506,,,0,0,0.015,1.9308,-0.02,-2.5744,-0.015,-1.9308,,,,,81.612,89.9681,60.9181,59.8665,36.7284,20.4013,14.6944,11.8153,22.3528,28.5442,30.5404,29.2055,-59.2592,-61.4239,-30.3777,-30.661,9.5786,6.173,3.9306,2.9147,-27.1498,-14.2284,-10.7638,-8.9006,,,6.2037,2.0107,0.2392,-7.0891,-7.9167,-0.2475,20.2391,3.4433,0.2187,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7663,48.4078,0.405,0.375,0.32,0.385,0.38,0.405,0.45,0.385,268.1634,295.2699,174.7181,194.1504,52.2581,48.5437,42.6667,50.1629,,,0,0,0,0,-0.035,-4.5677,0.005,0.6525,,,,,76.2013,85.8787,61.0827,56.6254,38.3384,20.1489,20.0666,13.3399,23.2693,28.2263,34.2379,26.5592,-52.9319,-57.6525,-26.8448,-30.0662,9.2054,5.6834,7.7344,4.1796,-29.133,-14.4655,-12.3322,-9.1603,,,-16.1265,-1.7715,-0.4976,-1.4134,-13.6131,-0.1801,,-5.9655,0.2667,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7825,49.381,0.405,0.39,0.36,0.39,0.36,0.39,0.41,0.38,258.6639,280.8086,182.7436,186.7126,52.2581,49.8403,45.4259,50,,,0,0,0.015,1.9169,0,0,0.005,0.639,,,,,76.5784,84.0494,62.213,57.5122,35.7931,17.6013,15.6356,14.7681,21.324,28.2802,30.729,26.0085,-55.2544,-55.7692,-31.484,-31.5037,8.4073,5.8152,4.2612,3.4126,-27.3858,-11.7862,-11.3744,-11.3555,,,-3.8625,-18.5946,-0.2424,7.7677,-9.4539,0.045,10.738,1.2688,0.1514,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
