segment,gait,direction,surface,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,hiphike_swing,hiphike_stance,horse_name,measurement,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
4,"trot","right","hard",0.8094,52.8053,0.455,0.435,0.415,0.405,0.345,0.4,0.39,0.395,307.8957,262.4739,182.2626,170.7862,55.4878,53.7037,51.875,50.1548,,,0,0,0,0,0.02,2.471,-0.025,-3.0888,,,,,80.558,79.9356,59.5036,52.3588,29.5741,17.4208,20.9569,17.8865,23.4867,29.9955,32.2671,22.8116,-57.0713,-49.9401,-27.2365,-29.5472,3.4254,6.4691,8.5934,9.3661,-26.1487,-10.9517,-12.3635,-8.5205,,,,,,,13.9019,-0.1428,18.1698,-8.5097,0.2696,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8131,52.867,0.435,0.465,0.42,0.4,0.385,0.35,0.38,0.41,254.8647,265.1228,188.0644,161.0748,53.87,56.3636,51.8519,49.3827,,,0,0,0,0,0.01,1.2298,0,0,,,,,82.0368,78.7262,56.2921,53.1229,34.1335,20.167,22.1268,19.7435,25.9844,29.1131,27.521,25.199,-56.0523,-49.613,-28.771,-27.9239,5.5394,3.7336,8.0289,6.5142,-28.5941,-16.4333,-14.098,-13.2294,,,,15.8157,0.7904,-5.6928,-4.5449,-0.075,18.6151,7.6554,0.2761,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8006,51.8275,0.47,0.395,0.41,0.385,0.36,0.37,0.4,0.41,298.0227,242.9698,173.8832,172.8972,58.2043,51.1327,49.697,48.2759,,,0,0,0,0,0.025,3.1226,-0.015,-1.8735,,,,,85.2221,79.3669,59.5839,48.7679,21.1624,16.4604,17.8376,18.9914,30.2832,28.7331,29.095,22.4835,-54.9389,-50.6338,-30.4889,-26.2844,-0.7948,4.4853,6.0865,7.0099,-21.9572,-11.9751,-11.7512,-11.9815,,,,22.071,0.9276,-9.2223,7.5569,-0.0911,13.3613,-5.0761,0.0454,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.7975,51.1893,0.45,0.44,0.36,0.385,0.315,0.385,0.43,0.415,276.7296,259.163,174.7739,155.5112,55.5556,54.321,46.9055,47.9751,,,0,0,0,0,-0.035,-4.3887,-0.03,-3.7618,,,,,84.6959,82.275,59.0094,52.0757,19.9678,14.4232,19.475,19.9571,24.8641,30.0518,36.8091,23.5839,-59.8318,-52.2232,-22.2003,-28.4918,0.2987,2.9176,8.7636,6.0117,-19.6691,-11.5056,-10.7114,-13.9453,,,38.8699,23.6096,0.6303,-1.919,-5.6301,-0.131,17.0967,2.3312,0.3359,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8106,51.3542,0.41,0.435,0.42,0.4,0.405,0.355,0.385,0.42,255.2718,265.4246,177.5575,162.5067,50.9317,53.7037,51.8519,48.9297,,,0,0,0,0,0.015,1.8504,0.02,2.4672,,,,,82.1795,82.8702,58.9705,50.7952,26.2311,18.6008,20.4261,19.441,26.5542,25.9217,28.3825,22.4542,-55.6253,-56.9485,-30.588,-28.341,1.6865,2.829,7.4701,5.4734,-24.5446,-15.7718,-12.956,-13.9676,,,29.0044,21.3352,0.6316,,-10.3757,-0.3107,25.1065,14.2183,0.4158,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8113,51.9272,0.425,0.44,0.425,0.395,0.385,0.395,0.395,0.415,260.6349,269.277,178.1616,159.6441,53.2915,53.8226,51.8293,48.7654,,,0,0,0,0,0.03,3.698,0,0,,,,,85.1028,81.1271,57.6979,53.0699,30.5294,13.0187,20.5803,21.0502,28.2565,28.8472,27.1921,25.3087,-56.8463,-52.28,-30.5058,-27.7613,2.6805,2.8591,6.4947,6.5557,-27.8489,-10.1596,-14.0855,-14.4945,,,12.0905,12.2016,0.2837,-7.7883,-10.6808,-0.2283,25.2673,8.8492,0.3177,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8306,53.2246,0.5,0.44,0.42,0.41,0.36,0.36,0.395,0.415,288.1407,262.7505,179.9927,164.5635,57.971,54.1538,51.3761,49.3976,,,0,0,0,0,0.01,1.2039,-0.025,-3.0098,,,,,84.1139,84.8035,55.7344,51.8371,19.1958,10.3537,21.9536,16.1262,27.2694,29.6435,27.6588,22.8098,-56.8445,-55.16,-28.0756,-29.0274,0.6019,0.7694,7.8426,5.0931,-18.5939,-9.5843,-14.1111,-11.0332,,,19.9321,1.227,0.4048,-7.0781,-2.3071,-0.0766,19.4498,1.6666,0.2368,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8394,53.4501,0.47,0.48,0.43,0.415,0.365,0.385,0.4,0.425,256.6961,257.6642,167.3922,153.5953,56.1194,56.6372,51.3433,49.7006,,,0,0,0,0,0.015,1.787,0.005,0.5957,,,,,83.487,78.5825,57.193,53.0855,17.5059,13.5385,18.0579,18.1292,28.8432,28.8933,27.3371,24.2772,-54.6438,-49.6892,-29.8559,-28.8083,-0.3467,3.5502,7.1647,6.033,-17.8526,-9.9883,-10.8932,-12.0961,,,25.1309,19.7055,0.5103,-9.8955,-2.3539,-0.2153,14.7021,-1.9702,0.2215,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8275,54.2314,0.485,0.475,0.425,0.41,0.37,0.35,0.415,0.415,255.1831,245.9953,168.1577,157.4507,58.9666,57.0571,51.2048,49.697,,,0,0,0,0,0,0,0.015,1.8127,,,,,84.5971,82.397,56.2878,53.1103,16.7809,14.6697,25.5686,17.7403,32.1923,29.6586,28.7098,24.6013,-52.4048,-52.7384,-27.578,-28.509,0.3284,1.4813,10.7325,3.1093,-16.4525,-13.1884,-14.8361,-14.6309,,,39.258,-1.8305,0.5118,-1.2297,-5.8395,-0.1058,12.7442,8.7986,0.2862,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8169,54.3212,0.515,0.435,0.42,0.405,0.305,0.365,0.395,0.415,274.925,258.5979,174.1951,162.1054,62.8049,53.87,51.2195,49.3902,,,0,0,0,0,0.02,2.4484,-0.02,-2.4484,,,,,84.2218,85.3723,58.8053,55.6304,20.3089,10.7682,20.4094,19.7223,27.1221,30.9134,29.3319,27.2315,-57.0997,-54.4589,-29.4734,-28.3989,2.5377,1.9911,7.6342,6.4039,-17.7712,-8.7771,-12.7753,-13.3184,,,24.0808,8.0214,0.4839,1.347,-9.9257,-0.0923,9.6066,11.0732,0.2089,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8256,55.4155,0.51,0.475,0.425,0.42,0.305,0.38,0.405,0.415,281.9498,260.6166,175.3383,160.561,62.1951,56.8862,51.6717,50.9091,,,0,0,0,0,0.01,1.2112,-0.02,-2.4224,,,,,86.7242,80.4854,56.8598,60.6142,23.2284,13.8122,20.2612,13.0451,29.279,29.7193,27.0098,31.0133,-57.4452,-50.7662,-29.85,-29.6009,0.3946,3.7835,7.5305,3.5605,-22.8339,-10.0287,-12.7307,-9.4845,,,26.6781,21.2178,0.7676,-8.991,-7.6153,-0.2817,22.1071,1.0929,0.2261,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8012,53.2295,0.44,0.43,0.42,0.415,0.315,0.34,0.39,0.395,288.0963,260.4155,167.8459,176.3231,56.23,53.9185,51.3761,51.3932,,,0,0,0,0,0.01,1.248,-0.01,-1.248,,,,,83.7993,85.2665,58.1193,59.6856,25.9693,16.5961,20.4426,12.8,25.4512,28.3349,28.7221,28.8352,-58.3481,-56.9316,-29.3972,-30.8504,2.5581,4.9371,8.2265,3.6953,-23.4112,-11.659,-12.2161,-9.1047,,,36.4855,16.7994,0.5924,1.0691,-6.9987,-0.0479,18.3676,-4.5229,0.1469,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8081,51.5024,0.43,0.425,0.405,0.405,0.37,0.395,0.405,0.39,274.5753,271.8481,172.0067,167.3484,52.7607,52.4691,50.625,50.1548,,,0,0,0,0,0.01,1.2374,-0.005,-0.6187,,,,,83.5597,86.3565,59.5665,59.8828,29.4829,12.1636,21.8891,18.3634,23.4836,30.7004,30.4439,29.3085,-60.0761,-55.6561,-29.1226,-30.5743,4.0382,2.1057,9.1908,5.8108,-25.4448,-10.0579,-12.6984,-12.5526,,,5.6457,4.8749,-0.203,5.4873,-10.5556,-0.1384,18.7343,-4.1736,0.2693,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8081,51.6409,0.42,0.455,0.41,0.385,0.4,0.375,0.385,0.415,265.5419,285.5144,181.9551,173.7024,51.5337,55.8282,50.774,48.4277,,,0,0,0,0,0.02,2.4749,0.005,0.6187,,,,,81.8685,82.054,56.888,57.4221,28.8544,17.693,19.2994,18.644,25.4513,29.7949,27.0593,26.8279,-56.4172,-52.2591,-29.8287,-30.5942,2.0503,5.8014,7.3643,9.6963,-26.8041,-11.8916,-11.9351,-8.9477,,,0.2035,-4.3961,0.3415,4.0218,-16.1351,-0.0658,10.5477,0.9591,0.0486,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8081,52.7366,0.46,0.44,0.405,0.4,0.39,0.345,0.41,0.405,268.1517,269.8725,166.359,157.4145,56.4417,54.6584,50.3106,49.5356,,,0,0,0,0,0,0,0.025,3.0936,,,,,82.9874,80.6109,57.6377,57.1267,21.5019,17.2115,27.0296,21.5698,30.1258,27.3225,29.2325,28.2456,-52.8615,-53.2884,-28.4052,-28.8811,2.5186,2.9138,12.689,8.7453,-18.9833,-14.2977,-14.3406,-12.8245,,,25.6441,34.997,0.7017,3.6965,-4.3107,-0.0122,5.9982,-5.9418,0.0802,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8119,51.4333,0.445,0.415,0.41,0.4,0.32,0.385,0.39,0.41,264.0092,255.1573,183.1031,167.0364,54.9383,51.5528,50.4615,48.7805,,,0,0,0,0,0.03,3.6952,-0.005,-0.6159,,,,,81.9496,83.4401,57.462,56.97,25.8046,14.592,19.4745,19.2714,23.474,28.0957,27.2752,26.4012,-58.4756,-55.3444,-30.1868,-30.5688,3.9076,5.0238,6.2913,10.0821,-21.8969,-9.5681,-13.1832,-9.1893,,,30.6772,18.1429,0.6625,-6.1356,-8.2013,-0.1346,16.2724,4.0219,0.1319,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8087,50.0729,0.4,0.42,0.41,0.39,0.41,0.395,0.415,0.43,246.4482,260.3451,163.6868,150.5619,50.1567,51.3761,50.4615,48.2972,,,0,0,0,0,0.015,1.8547,0.02,2.473,,,,,82.1682,81.9601,56.5224,53.1124,27.1463,24.4298,26.4554,20.5089,27.5771,28.1579,26.643,24.917,-54.5911,-53.8022,-29.8794,-28.1954,1.7868,6.5736,11.3929,10.3205,-25.3595,-17.8563,-15.0625,-10.1885,,,8.2413,12.1398,0.387,-2.8598,-0.1409,-0.0692,22.0286,-6.0688,0.1973,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8106,50.6082,0.41,0.43,0.405,0.395,0.385,0.4,0.39,0.405,270.248,260.8104,178.5711,157.111,52.0635,53.2508,48.503,48.6154,,,0,0,0,0,0.035,4.3177,0.01,1.2336,,,,,78.6304,78.7553,56.087,50.0983,34.7191,17.3993,20.799,20.7808,24.7505,30.3096,25.4807,20.3347,-53.8799,-48.4457,-30.6063,-29.7636,5.8153,6.2371,6.933,10.8352,-28.9039,-11.1622,-13.866,-9.9456,,,4.7615,28.193,0.415,2.5842,0.0926,0.0256,15.3275,-9.0756,0.0722,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8025,50.7712,0.49,0.445,0.335,0.365,0.37,0.355,0.47,0.43,268.3728,248.2946,150.1749,150.4182,59.2145,54.4343,43.0868,46.3492,,,0,0,0,0,-0.055,-6.8536,-0.035,-4.3614,,,,,84.0775,79.4335,54.5199,51.7101,24.4426,21.3025,17.5475,19.9728,29.9112,30.2161,30.6019,25.5185,-54.1663,-49.2174,-23.918,-26.1916,2.7483,5.802,8.741,8.5326,-21.6943,-15.5005,-8.8065,-11.4401,,,28.806,16.1573,0.5828,3.5657,1.1567,0.1108,9.1645,-9.9837,0.0324,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.7994,52.2374,0.495,0.415,0.375,0.385,0.305,0.39,0.415,0.415,280.2016,231.4301,160.1658,167.0285,61.4907,52.8662,46.0123,48.5804,,,0,0,0,0,0.03,3.7529,-0.02,-2.502,,,,,83.9885,81.2262,59.1184,50.2623,27.0376,16.7769,16.8487,18.5527,28.3788,32.2077,30.9081,21.2611,-55.6097,-49.0185,-28.2103,-29.0013,2.5039,3.8756,4.7998,8.7251,-24.5338,-12.9013,-12.0489,-9.8276,,,19.4739,37.4396,0.7575,4.1335,3.5476,0.1167,3.08,-12.3146,-0.1498,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.7912,49.4141,0.43,0.415,0.325,0.395,0.315,0.35,0.465,0.4,273.499,255.226,160.9563,163.0163,54.6032,52.2013,41.9355,48.9164,,,0,0,0,0,-0.045,-5.6872,0.005,0.6319,,,,,84.0674,80.5236,61.4111,44.9706,29.6518,16.6677,16.6398,24.8027,26.6923,26.2976,35.8351,15.6396,-57.3751,-54.226,-25.576,-29.331,1.8914,3.6177,7.0159,8.5511,-27.7604,-13.0501,-9.6239,-16.2516,,,24.1692,35.9497,0.6854,-1.4753,-4.247,-0.1006,2.4766,-9.1353,-0.0463,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8175,49.3908,0.42,0.395,0.4,0.4,0.4,0.41,0.435,0.425,265.9411,242.9321,170.3109,155.2867,51.2195,49.2212,48.9297,48.1928,,,0,0,0,0,0.02,2.4465,0.015,1.8349,,,,,84.0572,84.0352,56.1581,46.1568,25.3677,22.7722,24.0497,22.412,26.2929,29.9657,27.3534,17.8446,-57.7643,-54.0695,-28.8047,-28.3122,3.0698,3.302,9.3951,5.8915,-22.2978,-19.4702,-14.6546,-16.5205,,,10.6917,-5.5344,-0.3116,-8.2497,-9.3513,,11.679,8.3952,0.3545,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.835,51.5029,0.445,0.455,0.415,0.405,0.4,0.405,0.4,0.435,261.864,271.8811,176.7797,150.0681,53.9394,53.6873,50.4559,47.929,,,0,0,0,0,0.02,2.3952,0,0,,,,,81.6462,78.7583,57.3671,48.6019,29.7307,14.8796,17.8495,21.5531,25.475,28.5302,28.4142,20.9206,-56.1712,-50.2281,-28.953,-27.6813,3.4746,3.8929,6.4806,7.5583,-26.2561,-10.9867,-11.3689,-13.9947,,,-0.7968,-15.6755,0.2468,-6.2493,,-0.2959,13.9951,,0.2444,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8331,52.9558,0.475,0.45,0.445,0.395,0.36,0.38,0.415,0.445,270.7011,234.1896,167.5262,150.0729,57.2289,54.2169,52.3529,48.0243,,,0,0,0,0,0.025,3.0008,-0.045,-5.4014,,,,,80.7061,81.6435,56.7275,50.342,27.5309,11.889,25.1885,16.9532,24.8445,29.2026,26.828,24.552,-55.8616,-52.4409,-29.8994,-25.79,2.7282,2.5579,9.405,1.857,-24.8027,-9.3311,-15.7835,-15.0961,,,32.3055,26.5903,0.6184,-8.5516,-8.9842,-0.2555,16.4299,1.3671,0.1885,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8437,54.4817,0.505,0.475,0.435,0.425,0.35,0.38,0.395,0.41,272.8505,253.5949,177.7511,164.2236,58.5507,56.213,52.568,50.5952,,,0,0,0,0,0.015,1.7778,-0.025,-2.963,,,,,83.3405,80.6535,56.5396,53.9817,18.5155,17.6178,20.5337,18.5506,25.7617,30.1559,28.7357,25.3611,-57.5787,-50.4976,-27.804,-28.6207,-1.5793,5.3654,8.7871,4.5948,-20.0948,-12.2524,-11.7466,-13.9558,,,26.4457,10.4738,0.4636,0.7522,-4.575,0.0134,11.8697,-6.7014,0.0684,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8238,53.7067,0.48,0.46,0.425,0.405,0.365,0.36,0.39,0.42,254.7266,250.3223,174.4647,156.4732,57.3134,56.6154,51.2048,49.6933,,,0,0,0,0,0.025,3.0349,0,0,,,,,85.7296,81.7158,56.8676,56.7711,15.1812,14.6936,19.9411,10.9785,31.9391,31.6954,27.4675,29.7878,-53.7905,-50.0204,-29.4001,-26.9834,0.225,3.1794,8.7669,1.0301,-14.9562,-11.5143,-11.1742,-9.9484,,,27.6429,8.9032,0.5336,-2.2986,-4.0589,-0.0681,6.727,-2.9884,-0.0542,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8288,54.1795,0.49,0.46,0.41,0.435,0.35,0.345,0.42,0.4,255.8409,266.8401,162.9393,170.0065,59.7561,55.9271,49.2492,51.7857,,,0,0,0,0,-0.015,-1.81,0.025,3.0166,,,,,85.6687,83.0672,56.2621,59.747,18.7487,12.9623,18.5634,12.7421,31.1285,27.2369,29.5691,28.9359,-54.5401,-55.8304,-26.6931,-30.8111,1.3583,2.6886,7.7353,1.4722,-17.3904,-10.2737,-10.8282,-11.2699,,,15.1045,14.7956,0.2945,1.3229,-1.2911,0.0225,21.3563,-15.8672,0.1737,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8362,52.8126,0.465,0.45,0.42,0.43,0.31,0.38,0.425,0.41,279.8813,261.8263,169.5995,167.9153,56.7073,54.0541,48.8372,51.6517,,,0,0,0,0,-0.01,-1.1958,-0.02,-2.3916,,,,,80.1913,81.9682,59.5694,58.9549,24.3808,11.2698,18.0256,11.5896,23.0175,28.8253,33.4425,28.3037,-57.1737,-53.1429,-26.1269,-30.6512,2.3582,2.4931,8.5253,2.956,-22.0227,-8.7767,-9.5004,-8.6335,,,35.5854,-1.8456,0.4559,-0.4707,-1.1879,-0.1192,14.7869,1.8334,0.2529,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8275,51.5949,0.47,0.44,0.37,0.43,0.4,0.385,0.455,0.395,249.77,252.7282,163.0084,167.119,55.2941,53.1722,46.1059,51.8072,,,0,0,0,0,-0.05,-6.0423,0.02,2.4169,,,,,88.249,85.1019,57.4975,61.3056,18.1243,16.1822,23.5025,13.0528,32.1285,29.9605,34.3058,32.702,-56.1205,-55.1414,-23.1917,-28.6036,-0.1969,4.1232,13.5915,2.781,-18.3211,-12.059,-9.9109,-10.2718,,,32.2539,-7.5219,0.3209,4.3302,-11.9689,-0.191,5.4241,14.3385,0.2342,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8344,51.9733,0.43,0.465,0.415,0.425,0.36,0.39,0.41,0.405,262.6595,270.0287,179.2631,170.2108,52.2796,54.8673,50.1511,50.5952,,,0,0,0,0,0,0,0.015,1.7978,,,,,86.5094,85.5491,59.1027,59.1275,25.0814,19.5811,24.0631,13.4614,26.0073,30.1067,32.866,28.0304,-60.5021,-55.4424,-26.2367,-31.097,1.7428,4.213,10.3885,3.7704,-23.3386,-15.3681,-13.6746,-9.6909,,,13.3186,-5.1585,0.124,7.9368,-19.4786,-0.0151,5.0553,12.8201,0.1465,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8262,50.6757,0.405,0.44,0.43,0.4,0.425,0.375,0.415,0.425,259.0651,261.0836,173.5316,156.3665,49.5413,53.3333,51.3433,48.4848,,,0,0,0,0,0.01,1.2103,0.02,2.4206,,,,,81.9204,82.5529,58.5453,58.2686,28.7874,12.971,21.4428,17.524,27.3496,27.101,29.2005,29.5288,-54.5708,-55.452,-29.3449,-28.7398,3.7452,3.2605,8.7758,7.9328,-25.0421,-9.7106,-12.667,-9.5912,,,0.7053,6.1643,0.1519,-0.3485,-7.062,-0.1689,5.8072,6.0157,0.2215,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8281,51.4686,0.425,0.455,0.42,0.405,0.4,0.395,0.4,0.425,257.3911,258.5988,174.9366,152.1296,51.5152,54.491,51.2195,48.6486,,,0,0,0,0,0.015,1.8113,0,0,,,,,82.7424,81.2888,56.3964,57.219,30.8071,17.2824,22.7728,19.6228,24.623,31.8077,26.2059,27.4758,-58.1194,-49.4811,-30.1905,-29.7432,2.1116,5.2042,8.9893,10.3667,-28.6955,-12.0783,-13.7835,-9.2562,,,34.239,1.7257,0.4651,4.2943,-15.7547,-0.1678,9.1399,16.3881,0.2072,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8275,52.2641,0.44,0.46,0.425,0.405,0.4,0.365,0.4,0.43,267.4093,252.4779,168.4194,151.916,52.8529,55.5891,51.6717,48.9426,,,0,0,0,0,0.015,1.8127,-0.01,-1.2085,,,,,82.2943,78.3677,55.1783,53.1382,22.0943,13.2429,25.0377,17.8736,26.0168,27.9587,26.0739,24.6446,-56.2774,-50.409,-29.1045,-28.4936,4.7796,1.0123,10.4507,7.0537,-17.3146,-12.2306,-14.587,-10.8199,,,17.9,9.3797,0.3853,-0.6343,-10.756,-0.1044,13.7969,1.9371,0.1709,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8394,54.4851,0.495,0.47,0.445,0.42,0.385,0.37,0.395,0.415,258.2723,244.9156,168.6951,153.0053,58.5799,55.7864,52.819,50.7553,,,0,0,0,0,0.025,2.9784,-0.005,-0.5957,,,,,81.3248,77.0689,58.502,58.2988,24.0748,15.5297,19.5256,16.5057,28.1185,30.1393,27.542,29.3171,-53.2063,-46.9296,-30.96,-28.9818,3.2077,5.4671,9.5144,6.2265,-20.8672,-10.0626,-10.0112,-10.2792,,,16.4675,14.0816,0.4949,-5.2207,-3.9551,-0.101,7.7074,-1.6082,0.0992,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8137,53.0266,0.485,0.425,0.41,0.405,0.315,0.375,0.4,0.4,268.3545,228.7965,176.8316,163.0334,60.0619,52.795,50.3067,48.9426,,,0,0,0,0,0.025,3.0722,-0.015,-1.8433,,,,,82.1763,81.4413,59.2078,49.8538,21.1323,14.6282,22.2573,25.0545,26.2343,28.284,29.8518,21.0922,-55.942,-53.1573,-29.356,-28.7616,2.7768,3.9162,9.6177,12.6181,-18.3555,-10.712,-12.6396,-12.4364,,,35.6674,40.6135,0.8322,1.8275,-0.1326,0.0554,2.3021,-3.4402,-0.0241,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8275,52.3199,0.46,0.46,0.42,0.39,0.33,0.385,0.41,0.445,267.3024,252.3036,175.9672,145.4064,57.5,55.0898,48.8372,47.8528,,,0,0,0,0,0.015,1.8127,-0.05,-6.0423,,,,,78.4785,78.0108,55.6281,50.7204,37.4365,15.7237,19.1633,15.731,24.1252,29.4734,27.5405,24.3872,-54.3534,-48.5375,-28.0876,-26.3332,5.2279,5.6722,8.0778,6.5926,-32.2085,-10.0515,-11.0855,-9.1384,,,48.6929,33.368,0.8664,1.5826,-1.3404,-0.0691,-8.1185,1.252,-0.1453,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
4,"trot","right","hard",0.8019,52.0041,0.465,0.455,0.355,0.395,0.35,0.365,0.47,0.405,285.9623,236.3614,150.6296,153.1105,57.4074,56,45.0794,49.5298,,,0,0,0,0,-0.05,-6.2354,-0.035,-4.3648,,,,,82.0689,78.4361,55.8018,49.258,30.5617,16.6148,23.8848,16.4291,24.8194,30.013,33.4322,21.7949,-57.2495,-48.4232,-22.3695,-27.4631,3.8239,2.4592,13.0293,6.3454,-26.7379,-14.1555,-10.8555,-10.0837,,,56.5599,22.2087,0.8247,3.8139,0.4246,-0.0493,-4.1096,-10.0819,-0.0264,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
5,"walk","right","soft",1.2256,62.8013,0.72,0.785,0.76,0.815,0.415,0.415,0.485,0.48,209.1718,188.5253,136.8335,142.0476,61.4072,64.2127,61.7886,63.7965,,,,,,,,,-0.265,-21.6216,0.35,28.4553,0.32,25.0489,77.7901,76.7771,59.3177,56.3822,10.9961,17.5655,15.4011,9.2331,32.3631,35.6916,26.5238,25.5804,-45.427,-41.0855,-32.7939,-30.8019,0.6821,5.2978,6.1579,2.1951,-10.314,-12.2676,-9.2431,-7.038,,,29.4127,-16.5567,0.293,5.3281,5.8144,-0.338,1.0298,-2.5896,0.0307,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
5,"walk","right","soft",1.3294,65.4169,0.86,0.935,0.835,0.85,0.49,0.46,0.455,0.445,187.7561,186.984,139.4947,127.4404,64.1791,68.2482,64.2308,65.0096,,,,,,,-0.28,-21.0625,-0.315,-23.6953,0.345,26.5385,0.305,23.327,76.3239,71.842,59.9242,57.0275,10.3772,11.7283,17.1779,10.2063,33.0915,29.5429,28.2417,27.0834,-43.2324,-42.2991,-31.6824,-29.9441,1.9504,1.3928,7.1318,-2.0505,-8.4267,-10.3355,-10.046,-12.2568,,,43.519,7.1519,0.3054,11.0844,-1.4812,-0.1847,-12.8952,-13.0654,0.0027,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
